,intercept,min_temp_16,Agricultural Land Mass,precip_5^2,precip_5 max_temp_6,precip_5 max_temp_8,min_temp_4 min_temp_16,min_temp_4 min_temp_17,min_temp_4 max_temp_21,min_temp_4 avg_temp_3,min_temp_4 avg_temp_16,min_temp_4 avg_temp_17,min_temp_4 avg_temp_21,min_temp_5 min_temp_16,min_temp_5 min_temp_17,min_temp_5 max_temp_17,min_temp_6 min_temp_8,min_temp_6 min_temp_16,min_temp_6 min_temp_17,min_temp_6 min_temp_18,min_temp_6 min_temp_19,min_temp_6 max_temp_16,min_temp_6 max_temp_18,min_temp_6 max_temp_19,min_temp_6 avg_temp_6,min_temp_6 avg_temp_16,min_temp_6 avg_temp_17,min_temp_6 avg_temp_18,min_temp_7 min_temp_16,min_temp_7 max_temp_16,min_temp_7 avg_temp_16,min_temp_8 min_temp_16,min_temp_8 min_temp_19,min_temp_8 max_temp_19,min_temp_8 avg_temp_5,min_temp_8 avg_temp_9,min_temp_9 min_temp_21,min_temp_9 max_temp_12,min_temp_9 max_temp_19,min_temp_16^2,min_temp_16 min_temp_17,min_temp_16 max_temp_3,min_temp_16 max_temp_4,min_temp_16 max_temp_5,min_temp_16 max_temp_18,min_temp_16 max_temp_20,min_temp_16 max_temp_21,min_temp_16 avg_temp_4,min_temp_16 avg_temp_5,min_temp_16 avg_temp_6,min_temp_16 avg_temp_7,min_temp_16 avg_temp_18,min_temp_16 avg_temp_19,min_temp_16 Agricultural Land Mass,min_temp_17 min_temp_18,min_temp_17 max_temp_6,min_temp_17 max_temp_7,min_temp_17 avg_temp_6,min_temp_17 avg_temp_9,min_temp_18 min_temp_19,min_temp_18 max_temp_2,min_temp_18 max_temp_6,min_temp_19 avg_temp_6,min_temp_19 avg_temp_7,min_temp_19 avg_temp_8,min_temp_20 max_temp_17,min_temp_20 avg_temp_16,min_temp_20 avg_temp_21,min_temp_21 max_temp_15,min_temp_21 avg_temp_3,max_temp_4 avg_temp_16,max_temp_6 max_temp_16,max_temp_6 avg_temp_16,max_temp_7 max_temp_16,max_temp_7 avg_temp_16,max_temp_7 avg_temp_18,max_temp_8 max_temp_19,max_temp_8 avg_temp_19,max_temp_16 avg_temp_6,max_temp_17 avg_temp_5,max_temp_17 avg_temp_16,max_temp_18 avg_temp_6,avg_temp_4 avg_temp_16,avg_temp_4 avg_temp_17,avg_temp_6 avg_temp_16,avg_temp_6 avg_temp_18,avg_temp_7 avg_temp_16,avg_temp_8 avg_temp_19,avg_temp_9 avg_temp_21,avg_temp_16 avg_temp_18,Agricultural Land Mass^2
0,36186.41304347484,-49025.9975805725,-27319.45629858236,15012.25781114058,47341.1357867821,-59922.09099951661,143040.5436645708,-40073.666287916916,-80005.7007560996,110511.63853460585,-44871.01127688231,9847.153904004897,-6589.13634942818,-55941.612841806855,85069.68159992155,-28931.698655594653,166479.32824896125,34869.070454405424,-103945.26645290626,-58233.419477097676,-35193.2570475988,12847.693693961784,1531.5635247235618,25941.410511133876,55158.98701665026,-5337.742253137761,-56625.112507125974,-18039.788117938337,-12471.305689689876,44544.061246404315,-19643.401210302047,177348.6395437024,-206062.5506191855,-36861.08810819253,-24073.784128006617,34218.154397600076,-4079.5065042157125,11936.713910594424,848.7303595287951,-87924.75384146346,232762.8384112427,-154259.946905527,1794.45558844908,-16778.852253733457,21530.754574921688,45321.067527736624,3657.5896507839134,-27340.519136200175,-57580.48312336997,59190.61005475649,-71796.28543364079,32184.86862856381,-2725.937198665094,-73075.85192427001,71879.13595238808,-84394.90778170982,-5227.182778201117,48728.447485256096,-35391.50707871907,132974.74812413228,-1337.5779353513371,-60450.17533567704,33609.390230340636,-4628.223664996337,-6272.473043590986,-46571.577302376,-34786.57947820525,62657.497995846235,-44424.92346512507,14327.515102443294,44362.71718440487,-22089.213322555344,12012.48998761358,32338.772232392475,-31342.95943627874,2608.03150394261,11000.753611518141,13270.785948201717,-22230.06721433218,32345.101845048648,12711.35064136972,41194.81788271978,-34619.23688073542,-19580.18571577214,9155.964874966294,-18158.57971046149,20948.34146402234,-38583.943513315964,23185.42869026881,-13812.346422508916,29976.34204050971
