,intercept,Agricultural Land Mass,min_temp_4 min_temp_16,min_temp_8 min_temp_19,min_temp_16 max_temp_4,min_temp_17 max_temp_6,min_temp_17 avg_temp_9,max_temp_4 avg_temp_16
0,38165.086956521765,185.29943969765168,18787.535394682163,6114.756518480329,-231.8482559254153,11506.784761619472,5966.162316131396,-11602.775107413809
