,intercept,min_temp_16,Agricultural Land Mass,precip_5^2,precip_5 max_temp_6,precip_5 max_temp_8,min_temp_4 min_temp_16,min_temp_4 min_temp_17,min_temp_4 max_temp_21,min_temp_4 avg_temp_3,min_temp_4 avg_temp_16,min_temp_4 avg_temp_17,min_temp_4 avg_temp_21,min_temp_5 min_temp_16,min_temp_5 min_temp_17,min_temp_5 max_temp_17,min_temp_6 min_temp_8,min_temp_6 min_temp_16,min_temp_6 min_temp_17,min_temp_6 min_temp_18,min_temp_6 min_temp_19,min_temp_6 max_temp_16,min_temp_6 max_temp_18,min_temp_6 max_temp_19,min_temp_6 avg_temp_6,min_temp_6 avg_temp_16,min_temp_6 avg_temp_17,min_temp_6 avg_temp_18,min_temp_7 min_temp_16,min_temp_7 max_temp_16,min_temp_7 avg_temp_16,min_temp_8 min_temp_16,min_temp_8 min_temp_19,min_temp_8 max_temp_19,min_temp_8 avg_temp_5,min_temp_8 avg_temp_9,min_temp_9 min_temp_21,min_temp_9 max_temp_12,min_temp_9 max_temp_19,min_temp_16^2,min_temp_16 min_temp_17,min_temp_16 max_temp_3,min_temp_16 max_temp_4,min_temp_16 max_temp_5,min_temp_16 max_temp_18,min_temp_16 max_temp_20,min_temp_16 max_temp_21,min_temp_16 avg_temp_4,min_temp_16 avg_temp_5,min_temp_16 avg_temp_6,min_temp_16 avg_temp_7,min_temp_16 avg_temp_18,min_temp_16 avg_temp_19,min_temp_16 Agricultural Land Mass,min_temp_17 min_temp_18,min_temp_17 max_temp_6,min_temp_17 max_temp_7,min_temp_17 avg_temp_6,min_temp_17 avg_temp_9,min_temp_18 min_temp_19,min_temp_18 max_temp_2,min_temp_18 max_temp_6,min_temp_19 avg_temp_6,min_temp_19 avg_temp_7,min_temp_19 avg_temp_8,min_temp_20 max_temp_17,min_temp_20 avg_temp_16,min_temp_20 avg_temp_21,min_temp_21 max_temp_15,min_temp_21 avg_temp_3,max_temp_4 avg_temp_16,max_temp_6 max_temp_16,max_temp_6 avg_temp_16,max_temp_7 max_temp_16,max_temp_7 avg_temp_18,max_temp_8 max_temp_19,max_temp_8 avg_temp_19,max_temp_16 avg_temp_6,max_temp_17 avg_temp_5,max_temp_17 avg_temp_16,max_temp_18 avg_temp_6,avg_temp_4 avg_temp_16,avg_temp_4 avg_temp_17,avg_temp_6 avg_temp_16,avg_temp_6 avg_temp_18,avg_temp_7 avg_temp_16,avg_temp_8 avg_temp_19,avg_temp_9 avg_temp_21,avg_temp_16 avg_temp_18,Agricultural Land Mass^2
0,36712.04347826149,-70648.2998575161,-7756.052548103647,-48452.557283273665,61560.14090306165,-22624.098403592598,182105.7028786583,-52041.39796581092,-355678.0012192635,131661.15068219884,12665.870667939727,120206.1854799087,120708.02793288085,-8683.693076908972,48937.12428849105,-14721.271508158316,124005.01208118275,-109391.88209883541,-125287.25827811302,20143.595954329725,54128.66852293726,12953.608366442748,-56541.678154234476,38332.5164979199,80950.1560177675,-11178.040069516834,-56983.92687169398,-50720.42122116581,120316.94138437629,-91844.4117363585,39230.62275597133,205684.27688578368,-99228.21010231685,-51624.65286039883,-37976.81975109545,-81932.53886797767,-24207.88760095246,12704.616949557765,-1034.3011564637743,-65171.38026517513,34870.08201694471,-146804.9236612458,168788.01458147686,-52733.0221446331,9271.129548593426,64770.04403120177,227962.11189818624,-181568.80875038542,-92717.49462458101,-68740.08142798064,77356.46094595545,-15353.667907652847,-51011.16696238378,-74599.95624921622,185368.35500784006,-82930.59077484375,68338.2157445935,-84454.90370455262,72038.36859452863,115901.45996211993,-6734.288680519778,-131164.36824742134,34509.826759697025,-115999.62620507057,29826.27856960136,-60028.66848666835,51150.91268817255,237.12195350607493,-37720.66767310541,-4612.614457144519,26787.42638156196,48007.71736731894,-10122.120071835327,-14968.6014606325,-29700.230900055252,16504.87094727905,-22997.470964014054,47037.515467227866,62069.19269630807,-90898.77499919693,126582.10146074618,-85670.45338544922,25068.28195167478,32726.045694842833,-16839.48327770865,46471.08347764924,-29441.93117976158,36780.185360643416,-65607.29025912072,9882.636766547126
