,intercept,min_temp_16,Agricultural Land Mass,precip_5^2,precip_5 max_temp_6,precip_5 max_temp_8,min_temp_4 min_temp_16,min_temp_4 min_temp_17,min_temp_4 max_temp_21,min_temp_4 avg_temp_3,min_temp_4 avg_temp_16,min_temp_4 avg_temp_17,min_temp_4 avg_temp_21,min_temp_5 min_temp_16,min_temp_5 min_temp_17,min_temp_5 max_temp_17,min_temp_6 min_temp_8,min_temp_6 min_temp_16,min_temp_6 min_temp_17,min_temp_6 min_temp_18,min_temp_6 min_temp_19,min_temp_6 max_temp_16,min_temp_6 max_temp_18,min_temp_6 max_temp_19,min_temp_6 avg_temp_6,min_temp_6 avg_temp_16,min_temp_6 avg_temp_17,min_temp_6 avg_temp_18,min_temp_7 min_temp_16,min_temp_7 max_temp_16,min_temp_7 avg_temp_16,min_temp_8 min_temp_16,min_temp_8 min_temp_19,min_temp_8 max_temp_19,min_temp_8 avg_temp_5,min_temp_8 avg_temp_9,min_temp_9 min_temp_21,min_temp_9 max_temp_12,min_temp_9 max_temp_18,min_temp_9 max_temp_19,min_temp_9 avg_temp_19,min_temp_16^2,min_temp_16 min_temp_17,min_temp_16 max_temp_3,min_temp_16 max_temp_4,min_temp_16 max_temp_5,min_temp_16 max_temp_18,min_temp_16 max_temp_20,min_temp_16 max_temp_21,min_temp_16 avg_temp_4,min_temp_16 avg_temp_5,min_temp_16 avg_temp_6,min_temp_16 avg_temp_7,min_temp_16 avg_temp_18,min_temp_16 avg_temp_19,min_temp_16 Agricultural Land Mass,min_temp_17 min_temp_18,min_temp_17 max_temp_6,min_temp_17 max_temp_7,min_temp_17 avg_temp_6,min_temp_17 avg_temp_9,min_temp_18 min_temp_19,min_temp_18 max_temp_2,min_temp_18 max_temp_6,min_temp_19 avg_temp_6,min_temp_19 avg_temp_7,min_temp_19 avg_temp_8,min_temp_20 max_temp_17,min_temp_20 avg_temp_16,min_temp_20 avg_temp_21,min_temp_21 max_temp_15,min_temp_21 avg_temp_3,max_temp_4 avg_temp_16,max_temp_6 max_temp_16,max_temp_6 avg_temp_16,max_temp_7 max_temp_16,max_temp_7 avg_temp_18,max_temp_8 max_temp_19,max_temp_8 avg_temp_19,max_temp_16 avg_temp_6,max_temp_17 avg_temp_5,max_temp_17 avg_temp_16,max_temp_18 avg_temp_6,avg_temp_4 avg_temp_16,avg_temp_4 avg_temp_17,avg_temp_6 avg_temp_16,avg_temp_6 avg_temp_18,avg_temp_7 avg_temp_16,avg_temp_8 avg_temp_19,avg_temp_9 avg_temp_21,avg_temp_16 avg_temp_18,Agricultural Land Mass^2
0,37897.521739130025,-59196.85866014501,-19963.88021497002,4392.561811436806,-4097.842417368714,-5762.5356533012055,143996.87427172283,-34782.9345846367,-97538.3132591233,108408.66815507812,-39488.539321377684,4282.73916998628,39039.05545616682,-14835.457185300571,48651.2125456422,-16074.179269976416,140840.28894029718,58925.54550042671,-123150.53953479996,-40576.488491729884,885.2092135735838,27732.80778414587,-8925.632513788432,-25197.322411350655,32849.74688079525,46071.87404233138,-50568.98571124609,-15517.362449845272,-1700.009219277587,-14685.001694800869,9719.663493826027,98550.13679168033,-150674.95539217175,53497.414053921086,-96969.64907508905,26821.687853590935,28903.428624760207,-2121.08988350135,-8453.536914375773,35011.81472734585,-39733.19951749049,-137472.02982776694,233648.01328654238,-159171.29744082608,46618.0779962215,-35873.67766463645,-6423.346564066466,50658.228655755716,81225.21483984939,-69946.89479620375,-57591.59172329897,46964.04154366463,-34795.67326246867,-15625.748500422007,-117968.01012738462,16156.48186556751,90035.54082576549,-96733.99476720541,-8381.175099376485,62947.12927271369,12545.401091275982,118531.90492284295,-5146.14621792227,-56118.682686968474,55240.49436326492,-13922.404591573648,-39160.70468860814,1045.5936816368007,-29688.192570039188,5798.520676459594,-48856.70911431744,26926.987641174383,76880.7436525936,-62737.50514411076,23093.22223104498,22490.71956911629,-987.9620209911873,36854.38505296084,-17817.966496177763,-17686.285222560367,59830.031282340846,-57367.057880984634,71823.08183262436,-22063.35448266189,-57463.13433069296,57181.83790322337,-38594.46167330682,34711.69548430552,-26110.541631990367,-13402.984855780996,-28167.82145607519,23727.31593545551
